FID_,Capacity,Age,long,lat,Location
1456,13,7,114.02334670000,22.71473292000,561
684,1,4,114.11199230000,22.58738683000,562
1290,3,6,114.11489390000,22.58857210000,562
1981,1,7,114.11331310000,22.59177234000,562
1849,1,4,114.07096730000,22.52756307000,563
300,1,5,114.07251470000,22.53077245000,563
1502,1,5,114.39679880000,22.75156799000,564
967,1,0,114.32360320000,22.67782678000,565
1332,1,7,114.32464740000,22.68199981000,565
428,1,7,113.93455080000,22.57649825000,566
315,3,3,114.07466990000,22.65832693000,567
1749,16,5,113.97710940000,22.55295138000,568
48,6,6,113.97494350000,22.55417554000,568
809,10,6,113.97757320000,22.55456590000,568
1372,3,7,113.97463110000,22.55599729000,568
391,3,5,113.97926340000,22.53515726000,569
1813,4,5,113.98260900000,22.53720525000,569
1422,1,6,113.97706780000,22.53335577000,569
1487,6,6,113.97920340000,22.53710032000,569
161,13,6,113.97853980000,22.54016309000,569
875,1,6,113.83373700000,22.72531168000,570
1711,1,7,113.83676900000,22.72610401000,570
439,1,6,113.94705500000,22.53382191000,571
1664,1,8,113.94703020000,22.53035713000,571
842,1,5,114.28180290000,22.58864071000,572
1019,3,6,114.06213970000,22.54992919000,573
659,3,7,114.05972370000,22.54928869000,573
8,3,8,114.06090990000,22.54647816000,573
1546,1,2,114.22821880000,22.54732311000,574
1001,1,5,114.23143160000,22.55066269000,574
719,1,6,114.23380120000,22.55185570000,574
846,1,6,114.31980280000,22.60277412000,575
998,1,3,114.29936790000,22.67869917000,576
1643,1,4,114.29742530000,22.67779263000,576
1994,1,5,114.28476910000,22.67326189000,577
1814,7,5,114.28791900000,22.67430823000,577
327,12,6,114.28694300000,22.67413567000,577
1395,12,6,114.28934060000,22.67518895000,577
1823,1,5,114.31250330000,22.76496770000,578
1605,1,4,114.21822040000,22.64907737000,579
1337,6,6,114.12743770000,22.60239706000,580
117,10,6,114.12579540000,22.60013428000,580
424,3,8,114.12784070000,22.60030487000,580
1452,1,5,113.92755890000,22.50061021000,581
162,3,5,113.92315020000,22.49337282000,581
1781,6,6,113.92381360000,22.49746903000,581
1311,1,4,114.37830820000,22.75588524000,582
1099,1,5,114.37747380000,22.75182517000,582
1385,1,5,113.94890890000,22.56717642000,583
404,1,3,114.14256350000,22.67988803000,584
571,1,5,113.79745670000,22.71388256000,585
1301,1,1,113.93030110000,22.51106117000,586
534,1,5,113.93450700000,22.51140857000,586
1876,4,4,114.10749370000,22.54258289000,587
192,1,5,114.10994520000,22.54148756000,587
1930,3,5,114.10924730000,22.54047114000,587
1315,3,6,114.10847910000,22.54186655000,587
1658,6,8,114.11164770000,22.54224176000,587
1458,7,5,113.82820470000,22.73376795000,588
1381,9,5,113.82532980000,22.73559000000,588
947,4,6,113.82951590000,22.73846404000,588
1347,1,5,114.33243780000,22.69398811000,589
660,4,6,114.33711400000,22.69297766000,589
990,7,7,114.33985820000,22.69075422000,589
1904,1,3,113.86580540000,22.58441702000,590
1183,3,5,114.05189270000,22.53572640000,591
1098,4,5,114.04744840000,22.53689171000,591
386,1,6,114.05034340000,22.53989599000,591
793,3,5,113.94211060000,22.57569068000,592
172,3,6,113.94269470000,22.57681941000,592
631,1,4,114.31392150000,22.71418306000,593
1005,1,7,114.31037980000,22.71205223000,593
1863,1,3,113.78864660000,22.75739522000,594
354,1,3,114.21818550000,22.75663067000,595
325,1,8,114.28968980000,22.75949341000,596
127,13,6,114.33522690000,22.67480048000,597
762,1,7,114.33322600000,22.67345451000,597
1674,1,7,114.33262190000,22.70345535000,598
905,1,5,114.36655480000,22.68354887000,599
1812,1,6,113.87758010000,22.79067888000,600
1350,6,6,113.87450230000,22.78801616000,600
591,1,7,113.87710760000,22.78763753000,600
512,1,3,114.03467940000,22.67231938000,601
133,7,5,113.92599020000,22.71932507000,602
569,6,5,114.30355640000,22.77255353000,603
1262,1,6,114.30055740000,22.77149609000,603
58,7,6,114.02196700000,22.61886057000,604
930,1,8,113.99455420000,22.65716514000,605
1835,1,8,113.99943980000,22.65688835000,605
1918,1,5,114.02524610000,22.56778933000,606
18,1,6,114.48130310000,22.57814012000,607
1883,1,8,114.48465290000,22.57625419000,607
121,1,5,114.13512850000,22.57433630000,608
603,1,5,114.13771130000,22.57841481000,608
1390,1,6,114.13922710000,22.57527054000,608
262,1,8,113.93167670000,22.73374994000,609
1907,1,12,113.93564370000,22.73294475000,609
865,1,3,114.12123960000,22.61279607000,610
1594,1,8,114.01963400000,22.66877246000,611
308,12,5,113.82325850000,22.73145729000,612
1052,3,7,113.81927110000,22.72697403000,612
1609,7,7,113.82287670000,22.72819150000,612
996,10,5,113.88243660000,22.76793183000,613
1144,1,9,113.87846590000,22.76878483000,613
1942,13,4,114.08910340000,22.70606051000,614
271,1,8,114.08878330000,22.70541473000,614
485,1,11,113.87557980000,22.58870565000,615
800,1,7,114.00957280000,22.68410389000,616
1983,1,4,113.86175890000,22.57155632000,617
1695,1,4,113.96570330000,22.58744293000,618
368,4,7,114.32170290000,22.66619204000,619
1896,1,2,114.07090980000,22.55199265000,620
581,1,5,114.06987800000,22.55375856000,620
831,7,6,113.91823860000,22.56843843000,621
500,6,9,113.91932530000,22.56805340000,621
88,1,8,114.09974030000,22.72885792000,622
1142,4,8,114.09893970000,22.72484684000,622
1753,10,5,114.12722730000,22.69348192000,623
1082,1,6,114.13153660000,22.69459647000,623
200,3,6,114.12839970000,22.69538598000,623
1559,4,6,114.12367090000,22.69598390000,623
1069,3,4,113.90035680000,22.56407266000,624
812,7,5,113.89426760000,22.56341280000,624
130,9,5,113.89755210000,22.56315098000,624
1168,1,4,114.09953600000,22.57721134000,625
253,1,6,114.10144970000,22.58186443000,625
853,9,6,114.10483980000,22.57973014000,625
370,1,6,114.03618530000,22.50864622000,626
1117,3,5,113.88392730000,22.58412415000,627
1738,12,6,113.88217970000,22.58839162000,627
63,1,7,113.88332730000,22.58727144000,627
1250,1,4,114.01041620000,22.63111842000,628
134,12,6,114.00639900000,22.63164524000,628
1621,1,9,113.88211790000,22.81945596000,629
213,1,5,114.35622050000,22.71680927000,630
594,6,7,114.35307420000,22.71649015000,630
430,4,6,113.98343990000,22.74001975000,631
114,6,6,113.98468570000,22.74207342000,631
1642,7,6,113.98383700000,22.73934577000,631
1523,9,6,113.98228180000,22.73983526000,631
310,4,5,113.91573430000,22.53494820000,632
1170,7,5,113.91720580000,22.53788675000,632
1208,10,6,113.83366170000,22.63291191000,633
1661,7,5,113.97844480000,22.59016070000,634
81,9,6,113.97971370000,22.59038395000,634
1154,6,7,113.98276630000,22.58898209000,634
1783,3,8,113.98046600000,22.58806702000,634
1389,3,5,114.06246330000,22.53793854000,635
1582,6,5,114.06260940000,22.53438954000,635
608,1,6,114.06379970000,22.53264805000,635
1922,1,11,114.36604990000,22.76604231000,636
102,1,4,114.00419790000,22.73380776000,637
1697,1,6,114.07732150000,22.70524286000,638
132,1,9,114.07876730000,22.70839207000,638
1844,1,5,114.12164180000,22.68350161000,639
885,1,8,114.11677980000,22.68602797000,639
1364,4,8,114.11703300000,22.68875655000,639
1264,1,3,114.01471480000,22.66305665000,640
861,1,5,114.01584730000,22.65899026000,640
585,1,6,113.85517220000,22.73321983000,641
1899,1,7,113.85399260000,22.73017392000,641
1300,1,1,114.13540230000,22.63396417000,642
138,9,5,114.21696940000,22.61605202000,643
447,10,6,114.22011160000,22.61593604000,643
893,10,7,114.21924330000,22.61369560000,643
1328,1,8,114.06436810000,22.62765762000,644
1595,1,6,114.32171100000,22.69502726000,645
819,1,6,114.32185600000,22.69257959000,645
1071,3,6,114.08917920000,22.54178278000,646
318,4,6,114.08707980000,22.54738986000,646
1277,4,6,114.08549150000,22.54236467000,646
1433,4,6,114.08714500000,22.54447704000,646
45,7,6,114.08607170000,22.54215350000,646
738,7,7,114.08767730000,22.54429692000,646
637,1,6,114.51650820000,22.48185889000,647
1527,1,8,114.01186140000,22.65099043000,648
1252,1,12,114.03710860000,22.66415043000,649
421,4,5,114.12669640000,22.55171362000,650
871,7,7,114.12784400000,22.54968325000,650
1032,4,7,113.94092970000,22.67856240000,651
1728,3,5,113.89164270000,22.76205659000,652
783,10,5,113.88853040000,22.76398206000,652
211,7,6,113.89166750000,22.76493968000,652
241,1,6,114.15788790000,22.60869288000,653
416,12,5,113.99520240000,22.67630999000,654
1247,1,6,113.99419470000,22.67925837000,654
1824,1,7,113.99839300000,22.68003742000,654
50,12,5,113.92755330000,22.63746989000,655
359,7,6,113.92777830000,22.63486006000,655
1956,7,7,113.92968070000,22.63566823000,655
1514,1,4,113.82668600000,22.66530047000,656
135,6,5,114.10284400000,22.60151047000,657
834,1,10,114.10027510000,22.60137554000,657
1765,1,2,113.96087530000,22.57413413000,658
832,6,6,114.10083770000,22.70977353000,659
624,1,5,114.08333170000,22.69787035000,660
1766,1,9,114.08684290000,22.69738924000,660
377,3,5,114.05459560000,22.61293956000,661
336,12,5,114.05657480000,22.60853596000,661
1018,12,6,114.05577760000,22.60844327000,661
1333,1,5,113.90768400000,22.55657403000,662
952,4,5,113.91083310000,22.56101393000,662
1954,4,5,113.90538410000,22.56150759000,662
385,3,6,113.90688160000,22.55884521000,662
1834,6,7,113.90866300000,22.55931731000,662
1211,1,4,113.90153600000,22.75932862000,663
1616,3,4,114.04667170000,22.64186821000,664
706,1,6,114.04821770000,22.63929365000,664
689,6,5,113.88813890000,22.73306130000,665
1480,1,6,113.89059470000,22.73000799000,665
1497,13,5,114.27816370000,22.66588492000,666
912,6,6,114.27634490000,22.66553309000,666
1552,6,6,114.27599610000,22.66624632000,666
256,25,7,114.27405630000,22.66432683000,666
858,1,8,114.30383860000,22.71690076000,667
22,1,10,114.30804760000,22.72019630000,667
191,1,5,114.09161620000,22.54922200000,668
1841,4,5,114.08809120000,22.54866053000,668
1875,4,5,114.09135690000,22.55105788000,668
1577,3,6,114.09003700000,22.55279588000,668
1949,4,7,114.09332920000,22.55225873000,668
246,15,5,113.80595910000,22.72585783000,669
1569,4,6,113.80419870000,22.72450110000,669
1007,7,6,113.80343050000,22.72774484000,669
1206,1,6,114.24348920000,22.60829367000,670
748,6,5,114.34295190000,22.69030182000,671
43,1,6,114.34551820000,22.69364353000,671
1590,1,6,114.34846940000,22.69261081000,671
661,1,7,114.27558430000,22.74486627000,672
1791,1,6,114.02609630000,22.61527902000,673
204,4,8,114.02672110000,22.61250881000,673
1563,1,6,114.33855190000,22.75543252000,674
1004,4,5,114.24821860000,22.59776200000,675
85,1,6,114.24438630000,22.59896703000,675
406,24,6,114.24280040000,22.59690423000,675
1201,4,7,114.24161650000,22.59754102000,675
876,10,7,114.24192460000,22.59991473000,675
648,1,6,113.92222230000,22.78389786000,676
1026,3,3,113.88912040000,22.53739654000,677
919,1,9,114.41425070000,22.63855059000,678
872,1,5,113.94869250000,22.78265274000,679
1606,1,5,114.25082910000,22.73397813000,680
1177,1,0,113.89829540000,22.70779894000,681
1745,1,3,114.03183200000,22.70150831000,682
515,3,6,114.03512140000,22.70578917000,682
770,4,6,114.03688460000,22.69956761000,682
1797,7,7,114.03612680000,22.70296152000,682
105,4,6,113.95222020000,22.74086001000,683
497,1,6,114.04538130000,22.75277193000,684
282,1,4,113.85030560000,22.72011299000,685
1258,1,7,113.85196030000,22.72271089000,685
1653,6,5,113.86676900000,22.77734068000,686
27,7,5,113.86401550000,22.77778619000,686
1560,4,6,113.86289210000,22.77890140000,686
389,1,5,113.86123190000,22.60173099000,687
480,1,2,114.29392220000,22.66603796000,688
1519,9,5,114.29712040000,22.66592680000,688
1871,10,5,114.29876440000,22.66638696000,688
1128,7,6,114.29625420000,22.67087114000,688
1429,7,5,113.87337250000,22.80199630000,689
1319,3,6,113.88241440000,22.80302301000,689
560,4,7,113.87820140000,22.80174354000,689
1575,4,6,113.91800580000,22.51905186000,690
1951,10,6,113.91799870000,22.52103680000,690
1909,1,11,114.33339450000,22.78563924000,691
1286,9,5,113.96428250000,22.69510751000,692
1589,7,5,113.81309720000,22.67135060000,693
1709,1,8,114.20081660000,22.65662947000,694
1054,1,6,114.13822910000,22.61523669000,695
399,7,5,114.09845490000,22.56231854000,696
1970,7,5,114.10074530000,22.56119629000,696
1027,6,6,114.10022780000,22.55934728000,696
473,9,6,114.10296970000,22.56225704000,696
828,9,6,114.09732390000,22.56018749000,696
1726,1,4,113.79539630000,22.73625293000,697
69,1,2,113.88305760000,22.78228449000,698
1431,7,5,113.88304670000,22.77975433000,698
1225,1,7,113.91639770000,22.70164617000,699
1785,1,3,114.00651760000,22.55598372000,700
1023,1,6,114.00198500000,22.55497442000,700
820,1,5,114.10331670000,22.69059239000,701
65,3,5,114.10201000000,22.69407699000,701
695,1,3,114.13345280000,22.60298027000,702
1808,1,4,114.13370820000,22.60508035000,702
1628,4,6,114.02971760000,22.60251452000,703
514,1,7,114.02663780000,22.60487017000,703
29,4,5,114.00176380000,22.59835539000,704
997,6,5,113.99962220000,22.59762697000,704
1847,1,6,113.99832960000,22.59664203000,704
1207,6,6,113.99940690000,22.59566589000,704
1947,1,5,113.99539410000,22.68750576000,705
1453,4,5,113.82105210000,22.72300151000,706
67,3,6,113.82317670000,22.72501696000,706
764,6,7,113.81967950000,22.72201519000,706
1968,1,11,114.12888020000,22.67193019000,707
64,9,5,114.10320370000,22.61256999000,708
1166,9,6,114.10515490000,22.61561844000,708
1382,1,4,114.07186290000,22.54517922000,709
1985,6,5,114.07828220000,22.54161729000,709
494,4,6,114.07562140000,22.54146822000,709
884,1,7,114.06268780000,22.52638482000,710
707,1,7,113.92193190000,22.76063276000,711
756,1,6,114.13449210000,22.66603443000,712
1045,10,5,114.28609630000,22.71315916000,713
552,7,6,114.28402420000,22.71201631000,713
1253,13,6,114.28296520000,22.71134089000,713
59,3,4,114.21750720000,22.66480641000,714
568,6,4,114.21862010000,22.66483449000,714
1401,9,5,114.22195860000,22.66266495000,714
1583,9,7,114.21815810000,22.66723552000,714
931,1,8,114.02377810000,22.74029550000,715
449,1,6,114.42454960000,22.62846360000,716
1308,1,5,114.11869040000,22.62107604000,717
520,1,3,113.94917800000,22.68319431000,718
983,3,5,114.31753000000,22.70012994000,719
297,4,5,114.31930740000,22.69971266000,719
1979,1,6,114.31722030000,22.70293181000,719
1387,1,8,113.78319020000,22.72462440000,720
106,1,3,113.93601450000,22.79239129000,721
516,1,4,114.11569960000,22.65994584000,722
1687,1,3,114.09817030000,22.53641136000,723
651,4,4,114.09625940000,22.53877288000,723
1928,6,6,114.09887470000,22.53977534000,723
742,7,5,114.09055310000,22.57029926000,724
1164,3,6,114.09224630000,22.56915826000,724
1490,1,6,114.03004150000,22.74811872000,725
1550,6,4,113.97430990000,22.68119216000,726
1631,4,7,113.97380400000,22.68229435000,726
1326,1,5,113.87902270000,22.59653042000,727
786,1,6,114.06568620000,22.64385302000,728
1641,9,5,114.32157460000,22.70437613000,729
97,18,6,114.32410880000,22.70349751000,729
21,1,8,114.12161010000,22.70860227000,730
1437,3,5,114.31091080000,22.66914078000,731
1787,12,6,114.30872800000,22.66810603000,731
644,37,6,114.23872130000,22.56366033000,732
349,4,7,114.24038080000,22.56172185000,732
1915,1,6,113.88423170000,22.78905087000,733
1570,1,6,114.22524030000,22.63378122000,734
1131,1,5,114.23471280000,22.69894134000,735
642,1,6,113.93642440000,22.75496381000,736
1558,1,4,114.00835730000,22.75268468000,737
1794,13,5,114.01135780000,22.75547297000,737
19,22,5,114.01147760000,22.75336327000,737
1798,1,3,114.05475540000,22.56666808000,738
1221,1,10,114.16535190000,22.59606367000,739
1049,1,12,114.04086150000,22.65806421000,740
810,1,2,113.95881590000,22.69329109000,741
323,3,5,114.33889990000,22.68548423000,742
1940,6,5,114.34603700000,22.68500576000,742
1349,4,6,114.34398780000,22.68544918000,742
1096,1,4,114.08175370000,22.72231059000,743
848,1,6,113.96571040000,22.68064020000,744
254,1,6,113.84640760000,22.74194233000,745
564,1,3,114.05039170000,22.59484860000,746
1567,9,6,114.04832020000,22.59821908000,746
1219,1,7,114.05160280000,22.60126051000,746
1836,1,7,114.04184530000,22.63716316000,747
1227,1,10,114.04167750000,22.62253209000,748
741,3,5,114.26507620000,22.59260631000,749
1280,4,5,114.26560720000,22.59025621000,749
1874,9,6,114.26638420000,22.58862581000,749
221,1,7,114.26820860000,22.58960719000,749
681,1,6,113.88352780000,22.50407615000,750
37,1,2,114.05524920000,22.71411879000,751
1274,1,3,114.05599270000,22.71111437000,751
1548,1,3,113.99360900000,22.74450970000,752
1926,1,3,114.06222290000,22.57712159000,753
1848,3,5,114.05375970000,22.57958843000,754
546,4,7,114.05167620000,22.57835125000,754
1435,9,7,114.05251530000,22.57629497000,754
772,1,9,114.21778220000,22.64129845000,755
801,1,8,114.25740010000,22.71075833000,756
319,1,2,114.36161780000,22.68870689000,757
173,7,5,114.28340690000,22.66229613000,758
1284,6,6,114.28460090000,22.66297239000,758
1554,1,5,113.86873420000,22.77005729000,759
304,6,6,113.86893070000,22.76904183000,759
899,1,6,114.11096860000,22.60593957000,760
1720,1,6,114.11277420000,22.60882254000,760
1415,1,5,113.89063310000,22.58145324000,761
1843,7,6,114.05296620000,22.66152243000,762
157,3,8,114.05288120000,22.66305025000,762
596,1,6,113.91739490000,22.69358232000,763
1747,1,5,113.88681210000,22.72240779000,764
1040,6,6,113.88525900000,22.72555118000,764
897,1,7,113.88992630000,22.72528013000,764
167,1,6,114.11025040000,22.62251446000,765
1534,15,6,114.10831360000,22.62309205000,765
186,9,6,114.23608420000,22.55783509000,766
1650,19,6,114.23806490000,22.55933955000,766
601,1,5,113.85633690000,22.74696049000,767
1768,1,10,113.85900100000,22.74431409000,767
613,13,5,113.81024290000,22.73070417000,768
1820,3,6,113.81193560000,22.72608759000,768
396,4,7,113.81102840000,22.72385255000,768
422,1,4,114.05491540000,22.68740120000,769
498,9,5,113.92386490000,22.57215100000,770
1786,7,7,113.92390460000,22.57596855000,770
1767,1,6,114.03799280000,22.54385352000,771
734,1,7,114.03474160000,22.54501309000,771
886,1,8,114.21906630000,22.62642335000,772
1870,4,6,113.93553460000,22.68900164000,773
1410,9,7,113.93651970000,22.68568476000,773
712,1,8,113.93327620000,22.68608808000,773
1067,1,6,113.87743040000,22.81358574000,774
413,1,7,114.01892240000,22.74761867000,775
1205,1,5,114.02329800000,22.52682045000,776
1872,1,3,113.93815210000,22.72788680000,777
1413,1,6,113.91396550000,22.48939267000,778
216,1,6,113.91705170000,22.49253312000,778
1314,9,6,113.87162750000,22.75540599000,779
1222,13,6,113.86959480000,22.75569578000,779
33,9,7,113.87115950000,22.75727293000,779
1409,1,6,113.83077980000,22.79316594000,780
927,1,8,113.89992800000,22.80795461000,781
1313,1,3,113.92157970000,22.60903599000,782
1426,1,3,114.22934400000,22.72458386000,783
873,1,6,114.03516840000,22.64325826000,784
1324,1,6,114.03861220000,22.64430002000,784
1817,1,6,114.03433380000,22.64680058000,784
149,1,6,114.35413120000,22.75877108000,785
1830,1,8,114.35594000000,22.76144650000,785
854,1,5,113.97004060000,22.55899902000,786
1357,1,6,114.01809660000,22.54359192000,787
303,1,8,114.14666650000,22.65385368000,788
604,1,3,113.93235600000,22.56162924000,789
108,1,8,114.03980460000,22.69945295000,790
867,1,8,114.04313930000,22.69757614000,790
1130,1,5,114.28504180000,22.68865090000,791
1327,1,6,114.28119490000,22.69168123000,791
378,1,6,114.41073320000,22.62885294000,792
4,1,5,113.95148080000,22.57933839000,793
1056,3,5,113.95277940000,22.58039928000,793
1689,9,5,113.95064310000,22.58132407000,793
525,1,5,114.04849840000,22.62211213000,794
1716,1,5,113.89667000000,22.77535293000,795
1123,7,5,113.89606790000,22.77012362000,795
1036,9,6,113.89357080000,22.77109507000,795
74,6,7,113.89602180000,22.77132323000,795
1149,1,7,113.84038150000,22.61457115000,796
1889,3,5,114.00797910000,22.60133834000,797
387,6,7,114.00612580000,22.59892720000,797
1378,1,7,114.31443540000,22.67225250000,798
1233,1,5,113.94159580000,22.53640187000,799
30,7,5,113.93959960000,22.53336182000,799
1486,9,5,113.94251590000,22.53094936000,799
676,4,6,113.94199840000,22.53357824000,799
1518,1,3,113.85423510000,22.71577031000,800
511,1,6,114.48755280000,22.53501616000,801
1351,9,6,114.06103190000,22.71362000000,802
450,10,6,114.06304640000,22.71206464000,802
1365,10,6,114.06184150000,22.71000583000,802
1959,1,5,113.88414900000,22.54593081000,803
610,3,5,113.88187090000,22.54714639000,803
1359,6,6,113.88139010000,22.54913894000,803
1663,1,5,114.21467480000,22.70297441000,804
165,6,6,114.21644800000,22.70205351000,804
507,7,6,114.21702720000,22.69866196000,804
1882,9,6,114.21619580000,22.69853815000,804
243,1,3,113.88813370000,22.46708487000,805
773,3,5,113.93977570000,22.76440181000,806
1884,4,6,113.94229440000,22.76395414000,806
317,1,8,113.94378540000,22.76117905000,806
398,7,6,114.35336940000,22.67641578000,807
1691,1,3,113.86481790000,22.81262019000,808
40,12,5,114.14226940000,22.60791832000,809
1021,16,5,114.14119700000,22.60549592000,809
655,4,6,114.14070180000,22.60441027000,809
1273,15,6,114.14308960000,22.60574701000,809
295,3,5,113.88728230000,22.71167791000,810
598,1,3,114.10921490000,22.69924452000,811
1441,1,8,114.10449570000,22.69718830000,811
1334,3,6,114.28353160000,22.72938315000,812
633,10,7,114.28272420000,22.72913529000,812
292,1,6,114.23914500000,22.60466459000,813
1353,12,7,114.24008190000,22.60401988000,813
169,1,7,114.51052500000,22.64360625000,814
958,1,7,114.17932780000,22.63882801000,815
1127,1,12,113.92475000000,22.75002473000,816
1400,10,4,113.89809720000,22.55150493000,817
636,1,6,113.89785690000,22.55319581000,817
419,6,6,113.89968890000,22.55600645000,817
1632,1,8,114.36252940000,22.72891003000,818
251,1,9,114.39359440000,22.61657424000,819
129,1,5,114.42063440000,22.64119686000,820
1088,6,6,114.13615280000,22.54496138000,821
530,9,6,114.13806120000,22.54629224000,821
1119,1,3,114.36248280000,22.75343579000,822
1758,4,6,114.36080370000,22.74970419000,822
1966,1,10,114.36412210000,22.75704855000,822
1061,3,8,113.90142040000,22.51532538000,823
1471,1,6,113.86043720000,22.58680986000,824
1074,6,5,114.24734450000,22.59167890000,825
1551,3,6,114.24333710000,22.59247685000,825
383,1,4,114.02978670000,22.52268154000,826
976,7,5,114.12214810000,22.60111080000,827
1603,7,6,114.12229630000,22.60266775000,827
771,9,6,114.12468190000,22.60376540000,827
6,1,6,113.84613350000,22.76472884000,828
1260,3,6,113.84383060000,22.76712715000,828
1530,4,6,113.84134110000,22.76917116000,828
747,3,5,114.34868160000,22.70118929000,829
1510,3,6,114.08328590000,22.57238701000,830
339,10,7,114.08572870000,22.57130820000,830
776,1,3,114.21961550000,22.74636217000,831
1342,1,6,113.79471030000,22.74241702000,832
1809,1,5,114.23491500000,22.71557304000,833
1573,1,7,114.00013850000,22.66584933000,834
627,1,8,113.90648310000,22.75491946000,835
1901,1,4,113.98878180000,22.68911745000,836
1675,4,4,113.79764920000,22.69808700000,837
1585,4,7,113.80140440000,22.69790535000,837
36,6,8,113.80072260000,22.69943380000,837
128,1,4,113.87597260000,22.80667899000,838
1737,1,4,113.87619570000,22.80975109000,838
1281,1,1,114.39437770000,22.69348336000,839
513,1,7,114.07114150000,22.58481421000,840
1399,1,7,114.21079630000,22.65930324000,841
1173,1,9,113.82008760000,22.70560139000,842
486,1,10,114.29227730000,22.58310550000,843
309,16,5,114.10499780000,22.56803444000,844
1799,4,6,114.10368520000,22.56811980000,844
811,1,7,114.00871730000,22.73838093000,845
1733,1,7,114.01160550000,22.73544028000,845
775,7,5,114.31416420000,22.77510230000,846
465,1,3,113.90578430000,22.67033037000,847
936,3,7,114.28298470000,22.67126173000,848
9,4,7,114.28187950000,22.67255388000,848
290,1,5,114.35118530000,22.61022790000,849
1980,1,5,113.86867460000,22.79460203000,850
131,3,6,113.87364460000,22.79310463000,850
1466,7,6,113.87035580000,22.79178281000,850
1057,3,5,114.04202360000,22.55062703000,851
365,7,6,114.04283940000,22.54971635000,851
984,4,7,114.03938400000,22.54994492000,851
1880,4,5,114.01513010000,22.53467790000,852
39,6,6,114.01632410000,22.53712435000,852
806,6,6,114.01577250000,22.53654395000,852
1034,7,6,114.02047460000,22.53785463000,852
1097,1,9,114.03660850000,22.63274680000,853
1637,1,8,114.35606220000,22.69406645000,854
382,1,7,113.85535470000,22.57392107000,855
1261,1,4,114.07668510000,22.57433865000,856
1750,1,15,114.07310050000,22.57699427000,856
1083,1,7,114.30357780000,22.70305690000,857
71,9,5,113.85526730000,22.79763444000,858
1037,10,6,113.85346810000,22.79761472000,858
469,7,6,114.21646110000,22.55835352000,859
1356,1,5,113.93513530000,22.54354212000,860
1010,15,5,113.92335330000,22.58496019000,861
384,13,6,113.92181030000,22.58191631000,861
34,16,6,113.92221830000,22.57963711000,861
982,1,3,114.25878060000,22.57845399000,862
1220,1,7,114.36673240000,22.73473908000,863
442,1,7,114.36266580000,22.73520103000,863
963,1,3,114.25407750000,22.74234574000,864
970,1,4,114.03832560000,22.73710796000,865
1451,1,5,114.15752040000,22.57007701000,866
1188,4,5,113.97787580000,22.56564506000,867
1267,1,6,113.97485300000,22.56474889000,867
1296,1,7,114.02942450000,22.67435697000,868
817,1,7,114.16978360000,22.60198124000,869
999,6,5,114.19085850000,22.63556590000,870
1851,3,5,114.12172890000,22.54666103000,871
950,1,2,114.06381150000,22.73286583000,872
248,12,6,114.01587590000,22.61801678000,873
602,1,9,114.01722300000,22.61455649000,873
917,1,8,113.86080530000,22.75407760000,874
825,1,6,114.23534660000,22.58626292000,875
76,4,6,114.03520300000,22.55718007000,876
906,3,7,114.03769450000,22.55747019000,876
1214,1,7,114.05740090000,22.62520599000,877
1046,1,4,114.30399210000,22.68977252000,878
390,25,5,114.30236630000,22.68956842000,878
944,1,4,113.89656470000,22.76362671000,879
1953,1,3,114.12234510000,22.60760209000,880
210,1,4,114.12000380000,22.60614872000,880
24,10,6,114.22401620000,22.70156244000,881
472,13,6,114.22570650000,22.70306531000,881
1705,9,7,114.22195320000,22.70045706000,881
1259,1,8,114.02531080000,22.66369707000,882
1888,1,9,114.02426880000,22.66635229000,882
381,4,4,114.08453340000,22.55449314000,883
1076,1,3,113.96993560000,22.53011123000,884
1065,1,6,113.90205290000,22.78104849000,885
341,1,7,113.90541520000,22.78081956000,885
230,1,8,114.46990890000,22.60037592000,886
366,6,7,114.03739380000,22.57578613000,887
1845,1,2,114.30644800000,22.76430403000,888
1105,4,5,114.13317670000,22.54851370000,889
1257,1,6,114.13064690000,22.55142390000,889
1677,3,6,114.13106190000,22.54936063000,889
363,4,5,114.13549490000,22.56516076000,890
839,6,5,114.13403030000,22.56939717000,890
1501,1,3,114.21919360000,22.68640410000,891
674,4,5,113.91803010000,22.68796411000,892
505,1,9,113.83394150000,22.60167939000,893
1232,1,4,113.91698010000,22.73931425000,894
843,1,9,114.31385170000,22.66510718000,895
118,3,7,114.05748060000,22.53699791000,896
1873,3,7,114.05723890000,22.53577436000,896
1417,1,7,114.31028970000,22.60643551000,897
425,1,9,113.77940050000,22.71257294000,898
1850,3,7,114.04081530000,22.52422319000,899
1239,4,7,114.03881780000,22.52231774000,899
1108,1,4,113.88957570000,22.80671205000,900
372,1,8,113.89113340000,22.80577982000,900
229,3,6,114.02807470000,22.56038858000,901
698,7,6,114.02400840000,22.55939642000,901
1020,1,7,114.02725370000,22.55570911000,901
1803,1,7,114.04812530000,22.70851515000,902
1989,3,4,114.10429530000,22.54730183000,903
1231,1,5,114.10220710000,22.54197328000,903
595,6,5,114.10478100000,22.54505323000,903
49,7,5,114.10428060000,22.54226416000,903
600,7,6,114.10214680000,22.54561602000,903
1958,3,7,114.10481410000,22.54348535000,903
1476,1,5,114.11722240000,22.59546438000,904
2,3,5,114.11943660000,22.59210305000,904
