PID,Yearly_electricity,Certainty,District
17671, 2121.6700000000005, 0, 4
12604, 2718.117100000001, 0.4, 12
7306, 2729.0629000000004, 0.2, 11
13124, 2723.3929000000003, 0.2, 6
5633, 2649.5568000000007, 0, 2
13593, 2103.6700000000005, 0.2, 1
13340, 2723.3929000000003, 0.2, 2
7008, 2729.0629000000004, 0, 3
5396, 2655.9928750000004, 0.2, 14
422, 2918.0840909090916, 0.4, 6
901, 2836.95825, 0, 3
5392, 3763.38, 0, 14
2196, 2918.0840909090916, 0.4, 1
21466, 2909.5812272727276, 0, 4
7415, 2713.4426000000008, 0.4, 3
16888, 2103.6700000000005, 0.4, 4
2967, 2652.1291000000006, 0, 5
11329, 2649.5568000000007, 0, 3
19905, 2691.2899, 0.2, 12
19841, 2264.478625, 0.4, 3
17766, 2103.6700000000005, 0.6, 12
13611, 2103.6700000000005, 0, 3
18922, 2622.0568375000007, 0.2, 3
21104, 2679.6860000000006, 0.2, 12
14383, 3745.198181818182, 0, 4
489, 2321.8516000000004, 0.6, 4
3304, 2649.5568000000007, 0.2, 9
14501, 2103.6700000000005, 0, 15
978, 2694.6919000000003, 0, 3
17590, 2729.0629000000004, 0.4, 12
5799, 2713.4426000000008, 0, 4
3130, 2597.8225000000007, 0, 3
18233, 3768.719454545455, 0.2, 3
8643, 2103.6700000000005, 0, 12
12136, 2581.6389250000007, 0.6, 6
6408, 2729.0629000000004, 0, 10
11132, 3268.710727272728, 0.4, 3
6852, 2729.0629000000004, 0.2, 9
12986, 2694.6919000000003, 0, 13
690, 2720.6707, 0.4, 3
540, 2483.9100000000003, 0.4, 11
13595, 2103.6700000000005, 0.6, 11
21774, 3778.7236363636366, 0, 4
15602, 2822.1592000000005, 0.4, 6
20945, 2545.0217875000003, 0, 4
12424, 2694.6919000000003, 0.6, 10
6808, 2729.0629000000004, 0.2, 4
11542, 2581.6389250000007, 0.4, 6
9354, 2704.7467, 0, 11
20017, 2309.9248000000002, 0.6, 16
19112, 3862.2916363636364, 0, 12
6005, 2713.4426000000008, 0.2, 3
18381, 3764.5958181818182, 0.6, 3
3689, 2649.5568000000007, 0, 14
5772, 2654.690400000001, 0.4, 3
1058, 3115.24340909091, 0.2, 6
9058, 2103.6700000000005, 0.4, 12
12142, 2718.117100000001, 0, 7
7458, 2729.0629000000004, 0.4, 8
10959, 3631.9189090909094, 0.2, 9
9969, 2866.2748000000006, 0.4, 9
10189, 2755.5896000000007, 0, 8
7115, 2713.4426000000008, 0, 6
20008, 2244.1300750000005, 0.2, 7
20875, 2662.922900000001, 0.4, 3
17884, 2309.9248000000002, 0.6, 14
19685, 2103.6700000000005, 0, 11
3368, 2713.4426000000008, 0.6, 15
23, 2649.5568000000007, 0.4, 4
2227, 4241.224545454546, 0.6, 1
20954, 2564.1844375000005, 0.6, 3
2948, 2553.183625, 0, 2
1620, 3745.198181818182, 0.2, 10
7964, 2642.922900000001, 0.4, 7
10272, 4137.096363636364, 0.2, 16
10369, 3323.074, 0.4, 12
11681, 2626.3093375000003, 0.4, 6
2398, 2321.8516000000004, 0.4, 15
15942, 2761.8317200000006, 0.4, 11
1654, 2837.6156000000005, 0.4, 1
4223, 3904.329490909091, 0.4, 8
14561, 2679.6860000000006, 0, 9
5585, 2649.5568000000007, 0.2, 7
3751, 2103.6700000000005, 0, 3
17292, 2103.6700000000005, 0.6, 8
16531, 2103.6700000000005, 0.2, 4
15930, 2761.8317200000006, 0.2, 6
16410, 2713.4426000000008, 0.2, 12
18868, 3293.1661818181824, 0.2, 13
11, 3745.198181818182, 0, 12
7506, 2729.0629000000004, 0.2, 5
6107, 2702.5660000000003, 0.2, 3
3155, 2242.4857750000006, 0.4, 11
35, 2649.5568000000007, 0.6, 4
9403, 2109.6700000000005, 0.4, 11
4657, 2103.6700000000005, 0, 12
5239, 2649.5568000000007, 0.4, 4
14748, 3268.710727272728, 0.2, 3
13623, 2330.7216000000003, 0, 3
7219, 2713.4426000000008, 0.6, 9
687, 2704.7467, 0.2, 3
1190, 2649.5568000000007, 0, 3
13451, 2644.4277000000006, 0, 11
11308, 3769.2810909090904, 0, 12
2466, 2244.1300750000005, 0, 15
16102, 2761.8317200000006, 0.4, 3
7517, 2713.4426000000008, 0.4, 3
5007, 3147.987590909091, 0, 4
5467, 2649.5568000000007, 0.4, 11
4575, 3745.198181818182, 0.4, 16
6690, 2729.0629000000004, 0.4, 8
17713, 2309.9248000000002, 0.4, 12
1140, 2713.4426000000008, 0.2, 15
5262, 2649.5568000000007, 0.6, 6
9573, 2704.7467, 0, 4
3249, 2701.3447, 0.4, 9
1588, 3754.289090909091, 0.2, 12
17227, 3627.583090909091, 0.2, 3
3937, 3918.3374909090917, 0, 14
446, 3369.7011590909096, 0.4, 6
9656, 2121.6700000000005, 0.2, 10
11564, 2718.117100000001, 0.4, 9
7451, 2713.4426000000008, 0.4, 3
15499, 2545.0217875000003, 0, 12
20203, 2755.5896000000007, 0.4, 9
6986, 2729.0629000000004, 0.4, 16
7830, 2109.6700000000005, 0.2, 9
6241, 2702.5660000000003, 0.2, 2
17666, 2729.0629000000004, 0, 16
5931, 2713.4426000000008, 0.2, 9
1438, 2755.5896000000007, 0.2, 11
20734, 2662.922900000001, 0.4, 10
672, 3745.198181818182, 0.4, 11
778, 3356.7005454545465, 0.2, 3
20891, 2662.922900000001, 0, 4
21206, 2121.6700000000005, 0, 4
4792, 3621.288363636364, 0.2, 6
16539, 2309.9248000000002, 0.4, 6
17370, 2649.5568000000007, 0.4, 12
2376, 2626.3093375000003, 0, 11
17325, 2103.6700000000005, 0.4, 3
14278, 3810.7349090909097, 0.2, 10
2796, 2248.1935750000007, 0.4, 3
18529, 3750.9878181818185, 0.2, 12
20650, 2103.6700000000005, 0.4, 5
20344, 2674.989400000001, 0.2, 2
1548, 2363.73435, 0, 16
21138, 4016.397386363637, 0, 6
20801, 2662.922900000001, 0, 13
17551, 3763.38, 0.2, 6
18049, 2628.5824750000006, 0.4, 3
5272, 2649.5568000000007, 0.6, 12
18174, 2880.6547181818187, 0.4, 9
3722, 2103.6700000000005, 0, 9
4573, 3745.198181818182, 0.4, 15
19428, 2244.1300750000005, 0, 10
392, 3745.198181818182, 0, 15
15108, 3289.5580000000004, 0.4, 10
21769, 3550.608054545455, 0.4, 12
1102, 3156.498318181819, 0.2, 3
1594, 3068.7421818181824, 0, 10
21347, 3067.780909090909, 0, 4
6698, 2729.0629000000004, 0, 8
13462, 2662.922900000001, 0.4, 12
6816, 2729.0629000000004, 0.4, 9
14265, 2545.0217875000003, 0, 12
11872, 2718.117100000001, 0.2, 3
16710, 2755.5896000000007, 0.2, 11
11310, 3769.2810909090904, 0, 14
2440, 3745.198181818182, 0, 3
3459, 2566.1658250000005, 0.2, 15
16364, 3856.1356363636364, 0.4, 11
14441, 2649.5568000000007, 0, 5
5739, 2649.5568000000007, 0.4, 4
17277, 2264.478625, 0.4, 11
8279, 2694.6919000000003, 0.4, 3
8531, 2694.6919000000003, 0.2, 9
554, 2918.0840909090916, 0.4, 4
5281, 2654.690400000001, 0.2, 6
8680, 3174.602181818183, 0.2, 2
32, 2649.5568000000007, 0.2, 4
15078, 3552.9323636363642, 0.4, 6
20789, 2712.447100000001, 0.4, 8
6151, 2713.4426000000008, 0.6, 12
15755, 2103.6700000000005, 0.4, 15
1168, 2713.4426000000008, 0.4, 3
6894, 2729.0629000000004, 0, 8
3441, 2566.1658250000005, 0.4, 8
13434, 2662.922900000001, 0.2, 9
5767, 2649.5568000000007, 0, 5
3170, 2248.1935750000007, 0.2, 5
11447, 2626.3093375000003, 0.2, 11
8852, 2720.6707, 0.2, 3
6406, 2729.0629000000004, 0.4, 10
16667, 2755.5896000000007, 0.4, 4
20032, 2103.6700000000005, 0.4, 10
10188, 2740.299700000001, 0, 4
12280, 2718.117100000001, 0.4, 11
15164, 2551.6708750000003, 0.4, 12
6938, 2743.7017, 0.2, 2
4261, 3239.339090909091, 0, 3
17502, 2729.0629000000004, 0, 6
8861, 2720.6707, 0.4, 3
13625, 2330.7216000000003, 0.4, 12
13333, 2662.922900000001, 0.6, 3
684, 2704.7467, 0.4, 3
4280, 3239.339090909091, 0.2, 3
7658, 2694.6919000000003, 0.4, 12
4894, 3621.288363636364, 0.4, 3
4031, 3543.997818181819, 0.6, 15
2200, 2566.1658250000005, 0, 3
8459, 2694.6919000000003, 0.4, 12
16910, 2274.968875000001, 0.6, 2
21236, 2109.6700000000005, 0.4, 10
11750, 2718.117100000001, 0.4, 9
20134, 2681.3296000000005, 0.2, 11
3563, 2566.1658250000005, 0, 11
13524, 2662.922900000001, 0.2, 4
6812, 2729.0629000000004, 0.6, 9
6608, 2729.0629000000004, 0, 7
13972, 3533.405963636364, 0.2, 1
8256, 2103.6700000000005, 0, 4
3513, 2566.1658250000005, 0.4, 14
1721, 2658.528640000001, 0, 6
88, 3745.198181818182, 0, 12
5696, 2649.5568000000007, 0.4, 8
14471, 2261.3971750000005, 0, 12
14672, 3268.710727272728, 0.4, 9
9340, 2103.6700000000005, 0.2, 4
4621, 2103.6700000000005, 0, 11
3262, 3745.198181818182, 0, 15
10559, 3254.456727272728, 0.6, 4
4522, 2961.6040000000003, 0, 2
12120, 2743.7017, 0.2, 6
10280, 3493.671636363637, 0, 4
46, 3068.7421818181824, 0.2, 9
20890, 2662.922900000001, 0.2, 4
6090, 2729.0629000000004, 0.4, 11
16890, 2103.6700000000005, 0.4, 10
958, 2837.6156000000005, 0, 3
5590, 2649.5568000000007, 0, 3
7167, 2713.4426000000008, 0.2, 3
12474, 2718.117100000001, 0.4, 10
8406, 2109.6700000000005, 0.4, 9
11466, 2143.6700000000005, 0.4, 11
9367, 2103.6700000000005, 0.6, 6
9153, 2704.7467, 0.4, 12
15128, 3552.9323636363642, 0.2, 11
3003, 2652.1291000000006, 0.4, 3
6355, 2649.5568000000007, 0.2, 11
5616, 2654.690400000001, 0, 3
1630, 2679.6860000000006, 0, 1
12343, 4008.837386363637, 0.4, 6
19521, 3764.5958181818182, 0.2, 11
10772, 2321.8516000000004, 0.6, 12
12950, 2718.117100000001, 0.6, 12
5384, 2653.1578750000003, 0, 3
5602, 2649.5568000000007, 0.4, 7
7602, 2649.5568000000007, 0.2, 11
3386, 2713.4426000000008, 0.4, 1
9312, 2704.7467, 0.4, 11
20668, 2103.6700000000005, 0.2, 3
6955, 2681.3296000000005, 0.2, 12
9565, 2109.6700000000005, 0.4, 4
21824, 2702.5660000000003, 0.4, 6
3696, 2654.690400000001, 0.4, 4
15386, 2103.6700000000005, 0.2, 11
14390, 3745.198181818182, 0, 13
11109, 3257.5463636363643, 0.4, 6
17188, 2103.6700000000005, 0.6, 4
12277, 4679.451818181818, 0.4, 3
3706, 2103.6700000000005, 0.6, 1
17305, 2103.6700000000005, 0.2, 9
17739, 2103.6700000000005, 0.4, 3
12386, 4175.961636363637, 0.6, 16
17772, 2103.6700000000005, 0, 11
10296, 4137.096363636364, 0.4, 10
15374, 2103.6700000000005, 0.4, 10
1305, 3763.38, 0.2, 8
1273, 2123.6700000000005, 0.6, 11
20310, 2103.6700000000005, 0, 9
337, 2791.5418000000004, 0.4, 4
12855, 4525.297272727274, 0.4, 6
20933, 2103.6700000000005, 0, 12
4087, 3918.3374909090917, 0.6, 6
15832, 2761.8317200000006, 0.4, 8
17867, 4206.323818181819, 0.4, 4
13818, 2103.6700000000005, 0, 3
17213, 2796.82375, 0, 8
5438, 2649.5568000000007, 0.6, 7
20448, 2103.6700000000005, 0, 5
1831, 2652.199040000001, 0.6, 11
18490, 3764.5958181818182, 0, 11
19997, 2622.0568375000007, 0.4, 11
18788, 3862.2916363636364, 0.4, 6
13958, 3168.0270909090914, 0.4, 11
8714, 2720.519500000001, 0, 3
18170, 3212.6980000000003, 0, 9
6925, 2702.5660000000003, 0.4, 10
4515, 3754.289090909091, 0.4, 16
17773, 2103.6700000000005, 0.4, 10
9261, 2729.0629000000004, 0.6, 6
12622, 2581.6389250000007, 0, 11
3278, 2654.690400000001, 0.4, 11
13588, 2103.6700000000005, 0.6, 3
12834, 2729.0629000000004, 0.4, 8
7479, 2649.5568000000007, 0.2, 9
517, 4203.436977272728, 0, 6
1210, 2713.4426000000008, 0.4, 16
15268, 2109.6700000000005, 0, 5
18118, 3627.583090909091, 0, 8
14043, 2103.6700000000005, 0, 15
9186, 2694.6919000000003, 0, 4
7022, 2729.0629000000004, 0.2, 13
3829, 3372.6934000000006, 0.6, 2
15292, 2109.6700000000005, 0.2, 6
20443, 2103.6700000000005, 0.6, 9
4594, 2836.95825, 0.4, 12
578, 3745.198181818182, 0, 14
10471, 2375.9336875000004, 0, 3
12030, 2718.117100000001, 0.4, 11
19432, 3862.2916363636364, 0.2, 9
61, 2649.5568000000007, 0.4, 12
21201, 2121.6700000000005, 0.4, 4
20900, 2662.922900000001, 0, 9
5472, 2649.5568000000007, 0.4, 15
17068, 2309.9248000000002, 0.4, 2
19699, 2103.6700000000005, 0, 6
18288, 2239.934275, 0.2, 3
7561, 2713.4426000000008, 0, 10
14446, 2649.5568000000007, 0, 12
21052, 2103.6700000000005, 0.6, 7
19106, 2679.6860000000006, 0, 12
2867, 2704.7467, 0.4, 3
17059, 2121.6700000000005, 0, 15
8995, 2654.690400000001, 0.2, 4
13671, 2103.6700000000005, 0.4, 9
1819, 4206.323818181819, 0.4, 1
3617, 2566.1658250000005, 0.6, 2
9592, 2545.0217875000003, 0, 3
6391, 2713.4426000000008, 0.2, 9
7794, 2723.166100000001, 0.4, 15
8288, 2704.7467, 0, 11
17526, 2729.0629000000004, 0, 4
11106, 2639.520900000001, 0.2, 13
8880, 2109.6700000000005, 0.2, 3
21289, 2649.5568000000007, 0.4, 14
11170, 3296.854545454546, 0.2, 10
1508, 2483.9100000000003, 0.4, 16
17329, 2103.6700000000005, 0.4, 10
10041, 2770.4072, 0.6, 12
16292, 4740.694909090909, 0.4, 4
19572, 3862.2916363636364, 0.2, 3
14598, 3222.0723636363637, 0.4, 8
13690, 2330.7216000000003, 0, 6
7213, 2713.4426000000008, 0, 8
18610, 3374.461954545455, 0.6, 9
4157, 3918.3374909090917, 0, 6
6927, 2713.4426000000008, 0, 9
3213, 2244.1300750000005, 0.4, 5
10609, 3619.135636363637, 0.2, 12
558, 3745.198181818182, 0.2, 4
21437, 2729.0629000000004, 0.4, 3
1086, 2694.6919000000003, 0.4, 11
19712, 2103.6700000000005, 0.2, 9
20753, 2662.922900000001, 0.2, 9
1111, 3763.38, 0, 3
16270, 3068.7421818181824, 0, 5
733, 2837.6156000000005, 0.2, 11
20738, 2644.4277000000006, 0, 3
10934, 3631.9189090909094, 0.4, 6
4491, 3239.339090909091, 0.4, 12
18066, 3750.9878181818185, 0.4, 9
20400, 2103.6700000000005, 0.6, 4
7462, 2743.7017, 0, 4
3727, 2103.6700000000005, 0.6, 14
13645, 2103.6700000000005, 0.4, 11
2436, 3745.198181818182, 0, 14
10661, 2866.2748000000006, 0.4, 12
4912, 3558.6980909090917, 0, 3
16515, 2103.6700000000005, 0.6, 11
6761, 2713.4426000000008, 0.4, 12
12150, 2718.117100000001, 0.4, 12
19080, 3862.2916363636364, 0, 11
5266, 2649.5568000000007, 0.2, 12
5786, 2649.5568000000007, 0.2, 9
4077, 3371.120672727273, 0.2, 8
20599, 2103.6700000000005, 0.2, 6
16829, 2103.6700000000005, 0.4, 13
2199, 2576.3587375, 0, 1
16156, 2989.3509090909097, 0.4, 3
5661, 2649.5568000000007, 0.6, 9
2496, 2244.1300750000005, 0.4, 4
16429, 2755.5896000000007, 0.4, 13
18656, 2604.0577000000008, 0, 3
8763, 2103.6700000000005, 0.2, 12
1674, 2841.187700000001, 0, 4
8323, 2961.6040000000003, 0.4, 9
11666, 2718.117100000001, 0.4, 12
7540, 2729.0629000000004, 0.2, 3
21481, 2658.528640000001, 0.6, 5
17917, 2103.6700000000005, 0.4, 12
1513, 2483.9100000000003, 0.2, 6
18534, 3764.5958181818182, 0, 12
8978, 2649.5568000000007, 0, 12
13289, 2794.523600000001, 0.4, 8
17901, 2103.6700000000005, 0.2, 11
6252, 2729.0629000000004, 0, 13
6505, 2713.4426000000008, 0, 8
5275, 2654.690400000001, 0.4, 3
3137, 2242.4857750000006, 0.2, 8
16800, 2103.6700000000005, 0.2, 4
19996, 2639.520900000001, 0, 12
5677, 2649.5568000000007, 0.4, 3
16864, 2103.6700000000005, 0.4, 15
13373, 2662.922900000001, 0.4, 11
12476, 2718.117100000001, 0.2, 10
20228, 2597.8225000000007, 0.2, 9
7682, 2720.6707, 0, 3
4652, 2103.6700000000005, 0.4, 3
1779, 2103.6700000000005, 0.2, 6
547, 3745.198181818182, 0, 11
2774, 2248.1935750000007, 0.2, 16
16205, 2275.4823600000004, 0.4, 16
507, 3745.198181818182, 0.4, 8
12814, 2718.117100000001, 0.2, 9
13882, 3212.943863636364, 0.6, 3
15713, 2103.6700000000005, 0.4, 3
16616, 2681.3296000000005, 0.6, 12
16953, 2622.0568375000007, 0, 3
13658, 2103.6700000000005, 0.4, 10
5439, 2649.5568000000007, 0, 8
13484, 2662.922900000001, 0.6, 4
6669, 2713.4426000000008, 0.2, 8
5652, 2649.5568000000007, 0, 6
251, 2713.4426000000008, 0, 3
1764, 2103.6700000000005, 0, 3
786, 2694.6919000000003, 0.4, 5
12056, 2581.6389250000007, 0.4, 3
9513, 2720.6707, 0.4, 6
13441, 2712.447100000001, 0.4, 11
11738, 2718.117100000001, 0.2, 4
2197, 3745.198181818182, 0.4, 15
5637, 2649.5568000000007, 0.2, 12
7385, 2713.4426000000008, 0.4, 9
544, 2918.0840909090916, 0, 3
1297, 3763.38, 0.6, 11
19094, 2679.6860000000006, 0.2, 6
19020, 3851.553, 0.6, 10
1032, 2694.6919000000003, 0.4, 3
17695, 2103.6700000000005, 0.4, 11
16463, 2961.6040000000003, 0.4, 12
8980, 2649.5568000000007, 0.4, 8
9007, 2564.1844375000005, 0, 3
560, 3745.198181818182, 0.4, 15
2156, 2658.528640000001, 0, 3
12244, 2743.7017, 0, 12
21282, 2649.5568000000007, 0.2, 4
104, 2918.0840909090916, 0, 6
20736, 2644.4277000000006, 0.4, 3
3645, 2566.1658250000005, 0.4, 5
6803, 2681.3296000000005, 0.6, 12
2342, 2419.5275500000002, 0.4, 6
5666, 2649.5568000000007, 0.2, 14
5724, 2649.5568000000007, 0, 12
11796, 2718.117100000001, 0, 7
9121, 2103.6700000000005, 0.4, 3
16487, 2837.6156000000005, 0.6, 3
15813, 2761.8317200000006, 0.2, 8
2555, 2553.183625, 0.2, 1
5519, 2654.690400000001, 0.2, 3
21322, 3745.198181818182, 0.4, 4
1043, 3378.3702727272735, 0.2, 3
3609, 2566.1658250000005, 0.2, 4
7348, 2729.0629000000004, 0.6, 3
8989, 2649.5568000000007, 0.2, 6
17783, 4206.323818181819, 0.6, 3
7593, 2713.4426000000008, 0.2, 8
7661, 2694.6919000000003, 0.2, 12
16898, 2103.6700000000005, 0.4, 8
5469, 2654.690400000001, 0.4, 6
11527, 4241.224545454546, 0.4, 16
15785, 2275.4823600000004, 0.4, 11
11507, 2097.6700000000005, 0, 2
20814, 2644.4277000000006, 0.4, 3
10329, 3323.074, 0.2, 16
7396, 2729.0629000000004, 0.2, 9
17760, 2103.6700000000005, 0, 10
15720, 2103.6700000000005, 0, 10
11429, 2623.7578375000007, 0.2, 11
18194, 2723.166100000001, 0.6, 16
19512, 3615.4797954545456, 0.2, 11
6843, 2713.4426000000008, 0.2, 9
2874, 2248.1935750000007, 0.6, 11
16266, 4247.325000000001, 0.2, 3
7172, 2729.0629000000004, 0, 12
5766, 2649.5568000000007, 0, 9
7623, 2109.6700000000005, 0.2, 9
16793, 2103.6700000000005, 0, 16
11363, 2887.241090909091, 0.2, 12
13575, 2103.6700000000005, 0.4, 9
5380, 3745.198181818182, 0, 3
15478, 2103.6700000000005, 0.2, 13
17941, 2309.9248000000002, 0.4, 6
21700, 2743.7017, 0.2, 3
1175, 3763.38, 0.2, 6
224, 3745.198181818182, 0.2, 5
1299, 3763.38, 0.2, 11
14224, 3813.827636363637, 0.4, 9
2646, 2553.183625, 0.6, 12
12427, 2626.3093375000003, 0.4, 10
6841, 2649.5568000000007, 0, 3
9327, 2704.7467, 0, 3
8693, 2704.7467, 0.2, 10
6140, 2729.0629000000004, 0.4, 9
16074, 2761.8317200000006, 0.4, 10
5336, 2649.5568000000007, 0.4, 12
15893, 2266.5540000000005, 0.6, 9
18000, 2632.6345000000006, 0, 4
13329, 2794.523600000001, 0, 4
19958, 2264.478625, 0, 12
4229, 3372.6934000000006, 0.4, 8
3427, 2566.1658250000005, 0, 9
5668, 2649.5568000000007, 0.4, 9
8103, 2109.6700000000005, 0.4, 6
5687, 2649.5568000000007, 0, 3
13736, 2103.6700000000005, 0.4, 13
2523, 2652.1291000000006, 0, 11
15035, 3411.336363636364, 0, 6
12419, 3725.780625, 0.2, 3
17814, 2636.0365000000006, 0.4, 12
10840, 2321.8516000000004, 0.2, 11
21226, 2704.7467, 0, 9
11166, 3293.1661818181824, 0, 10
17360, 2649.5568000000007, 0.4, 8
8448, 2103.6700000000005, 0.2, 6
17786, 2670.0565, 0.4, 6
16960, 2566.1658250000005, 0.2, 6
20901, 2662.922900000001, 0, 10
12624, 2729.0629000000004, 0.2, 11
11934, 2729.0629000000004, 0.4, 9
452, 2239.6651750000005, 0, 4
15327, 2704.7467, 0.4, 3
21324, 2713.4426000000008, 0, 10
11080, 3252.834727272728, 0.2, 13
19348, 3862.2916363636364, 0.6, 11
13378, 2662.922900000001, 0.4, 3
891, 2720.519500000001, 0.4, 6
3018, 2652.1291000000006, 0.2, 2
6916, 2729.0629000000004, 0, 12
21474, 2718.117100000001, 0, 15
14588, 2309.9248000000002, 0.2, 9
461, 2321.8516000000004, 0.2, 15
10705, 2628.5824750000006, 0.4, 3
6618, 2729.0629000000004, 0.2, 11
15716, 2103.6700000000005, 0, 9
16873, 2103.6700000000005, 0.4, 15
14423, 2649.5568000000007, 0, 4
16520, 2103.6700000000005, 0.2, 9
8390, 2694.6919000000003, 0.6, 12
9087, 2694.6919000000003, 0.4, 9
7578, 2743.7017, 0.2, 16
14969, 3561.7908181818184, 0.4, 10
546, 2918.0840909090916, 0, 4
4950, 3700.871272727273, 0.2, 4
2212, 2545.0217875000003, 0.4, 14
15665, 3345.0053636363646, 0, 9
5372, 3745.198181818182, 0, 3
11838, 2581.6389250000007, 0.2, 1
11988, 2581.6389250000007, 0.4, 3
5413, 2649.5568000000007, 0.6, 12
6227, 2713.4426000000008, 0, 8
18545, 3764.5958181818182, 0.4, 3
19116, 3862.2916363636364, 0.2, 4
18389, 3764.5958181818182, 0.2, 11
7278, 2729.0629000000004, 0.4, 10
13339, 2662.922900000001, 0.4, 11
7863, 2109.6700000000005, 0.6, 10
13317, 2794.523600000001, 0.4, 16
5398, 2121.6700000000005, 0, 14
266, 3745.198181818182, 0.4, 15
20812, 2662.922900000001, 0.4, 9
2996, 2248.1935750000007, 0.4, 3
14362, 3745.198181818182, 0.4, 8
823, 2837.6156000000005, 0, 3
20773, 2644.4277000000006, 0.4, 10
3230, 2694.6919000000003, 0, 11
16860, 2309.9248000000002, 0, 9
5463, 2649.5568000000007, 0.6, 13
5610, 2649.5568000000007, 0.4, 4
8318, 2704.7467, 0, 9
19930, 2244.1300750000005, 0, 12
1580, 2500.250200000001, 0, 11
10989, 3580.1361818181817, 0.4, 2
8993, 2654.690400000001, 0.2, 6
8605, 2576.9165500000004, 0.2, 11
11306, 3769.2810909090904, 0.4, 12
5256, 2649.5568000000007, 0.2, 11
8802, 2103.6700000000005, 0.4, 10
8308, 2597.8225000000007, 0.4, 3
10851, 2628.5824750000006, 0.4, 6
12019, 2626.3093375000003, 0.2, 7
5523, 2649.5568000000007, 0, 15
13421, 2662.922900000001, 0, 16
21471, 3295.1020000000003, 0.4, 12
2070, 2761.8317200000006, 0.4, 1
19513, 2322.9856000000004, 0.4, 11
2909, 2248.1935750000007, 0.4, 11
12843, 4016.397386363637, 0, 4
13398, 2662.922900000001, 0.6, 11
16622, 2755.5896000000007, 0.4, 13
14795, 2679.6860000000006, 0.2, 3
20846, 2644.4277000000006, 0.4, 12
16874, 2103.6700000000005, 0.4, 4
14137, 3197.0814545454555, 0.4, 4
10698, 2321.8516000000004, 0.2, 4
5366, 2794.523600000001, 0.4, 11
6030, 2729.0629000000004, 0.2, 12
8669, 2704.7467, 0, 3
5242, 2649.5568000000007, 0.6, 16
13181, 2794.523600000001, 0.4, 3
2643, 2244.1300750000005, 0.4, 4
18968, 3865.639, 0.4, 10
20491, 2103.6700000000005, 0, 3
19454, 3764.5958181818182, 0, 12
1137, 3763.38, 0.4, 6
9912, 2791.5418000000004, 0.4, 8
13345, 2662.922900000001, 0, 5
11652, 2718.117100000001, 0.4, 12
1567, 2808.010550000001, 0, 2
5619, 2649.5568000000007, 0.2, 12
668, 2794.523600000001, 0.2, 10
2306, 2103.6700000000005, 0.4, 11
13375, 2644.4277000000006, 0.6, 7
3444, 2713.4426000000008, 0.4, 8
14582, 2103.6700000000005, 0.4, 12
13155, 2794.523600000001, 0.4, 11
17201, 2653.7167000000004, 0, 6
7744, 2597.8225000000007, 0.2, 12
17937, 2103.6700000000005, 0.4, 12
20143, 2887.241090909091, 0.4, 12
8910, 2576.3587375, 0.4, 6
19982, 2103.6700000000005, 0.2, 4
4411, 3543.997818181819, 0.2, 4
3352, 2713.4426000000008, 0.4, 11
7271, 2713.4426000000008, 0, 10
11319, 3769.2810909090904, 0.4, 11
17685, 2103.6700000000005, 0.2, 12
3070, 2576.9165500000004, 0.4, 8
13299, 2837.6156000000005, 0.2, 3
5555, 2649.5568000000007, 0, 11
5181, 3159.843045454546, 0.2, 6
5582, 2649.5568000000007, 0.2, 9
5513, 2649.5568000000007, 0.2, 3
69, 2649.5568000000007, 0, 3
7536, 2729.0629000000004, 0.4, 3
18178, 2723.166100000001, 0.4, 12
3525, 2551.6708750000003, 0.4, 3
15426, 2097.6700000000005, 0, 6
17340, 2103.6700000000005, 0.2, 5
12072, 2718.117100000001, 0.2, 8
3492, 2649.5568000000007, 0.2, 8
5920, 2704.7467, 0, 12
19516, 2604.0577000000008, 0.4, 11
17725, 2103.6700000000005, 0.2, 9
12348, 2729.0629000000004, 0.4, 4
12732, 2718.117100000001, 0.2, 8
1606, 2511.6004000000007, 0.2, 4
12564, 2729.0629000000004, 0.2, 9
4663, 2103.6700000000005, 0.2, 14
12494, 2581.6389250000007, 0.6, 3
6820, 2729.0629000000004, 0.2, 9
16815, 2103.6700000000005, 0, 14
18393, 2264.478625, 0, 11
7201, 2713.4426000000008, 0, 10
2756, 2248.1935750000007, 0, 6
3505, 2551.6708750000003, 0.2, 5
254, 2681.3296000000005, 0, 3
13624, 2103.6700000000005, 0.4, 9
13433, 2662.922900000001, 0, 11
19135, 2890.852727272728, 0.4, 6
18736, 3862.2916363636364, 0.2, 6
1599, 2500.250200000001, 0.4, 6
984, 2694.6919000000003, 0.6, 4
4559, 2940.7063636363646, 0.4, 11
7796, 2642.922900000001, 0, 9
5969, 2649.5568000000007, 0, 12
9229, 2109.6700000000005, 0.2, 4
110, 2241.635275, 0.4, 4
5093, 3310.309636363637, 0, 8
13162, 2662.922900000001, 0.2, 6
17761, 2309.9248000000002, 0.4, 3
3717, 2103.6700000000005, 0.4, 3
20295, 2103.6700000000005, 0.6, 11
5303, 2654.690400000001, 0.6, 8
12055, 3763.38, 0.6, 3
15748, 2103.6700000000005, 0.6, 8
17707, 2103.6700000000005, 0.4, 11
20791, 2662.922900000001, 0, 9
17791, 4206.323818181819, 0.2, 11
5312, 2649.5568000000007, 0, 8
4553, 2837.6156000000005, 0.2, 13
20881, 2644.4277000000006, 0.4, 4
