PID,Yearly_electricity,Certainty,District,Adjusted_electricity
17884,2309.9248,0.6,14,2519.6254842400426
19685,2103.6700000000005,0.0,11,2103.6700000000005
3368,2713.4426000000008,0.6,15,2575.0926463228216
23,2649.5568000000007,0.4,4,2257.75577883731
2227,4241.224545454546,0.6,1,6785.959272727275
20954,2564.1844375000005,0.6,3,3226.227528166677
2948,2553.183625,0.0,2,2553.183625
1620,3745.198181818182,0.2,10,4494.2378181818185
7964,2642.922900000001,0.4,7,2889.6713004143166
10272,4137.096363636364,0.2,16,3486.322001813958
10369,3323.074,0.4,12,1993.8444
11681,2626.3093375000003,0.4,6,3340.140671700592
2398,2321.8516000000004,0.4,15,2242.9285211012307
15942,2761.8317200000006,0.4,11,2142.9846002007857
1654,2837.6156000000005,0.4,1,3972.6618400000007
4223,3904.329490909091,0.4,8,4842.41339788071
14561,2679.6860000000006,0.0,9,2679.6860000000006
5585,2649.5568000000007,0.2,7,2773.2405108012867
3751,2103.6700000000005,0.0,3,2103.6700000000005
17292,2103.6700000000005,0.6,8,2862.162858665479
16531,2103.6700000000005,0.2,4,1948.129168583851
15930,2761.8317200000006,0.2,6,3139.5274571247355
16410,2713.4426000000008,0.2,12,2170.7540800000006
18868,3293.1661818181824,0.2,13,3887.1041151366453
11,3745.198181818182,0.0,12,3745.198181818182
7506,2729.0629000000004,0.2,5,2183.2503200000006
6107,2702.5660000000003,0.2,3,2935.2740555682058
3155,2242.485775000001,0.4,11,1740.009185797517
35,2649.5568000000007,0.6,4,2061.856595289763
9403,2109.6700000000005,0.4,11,1636.9536166047772
4657,2103.6700000000005,0.0,12,2103.6700000000005
5239,2649.5568000000007,0.4,4,2257.75577883731
14748,3268.710727272728,0.2,3,3550.129481111762
13623,2330.7216000000003,0.0,3,2330.7216000000003
7219,2713.4426000000008,0.6,9,3358.7489427427313
687,2704.7467,0.2,3,2937.6423814783348
1190,2649.5568000000007,0.0,3,2649.5568000000007
13451,2644.4277000000006,0.0,11,2644.4277000000006
11308,3769.2810909090895,0.0,12,3769.2810909090895
2466,2244.1300750000005,0.0,15,2244.1300750000005
16102,2761.8317200000006,0.4,3,3237.265035687514
7517,2713.4426000000008,0.4,3,3180.549183280182
5007,3147.987590909091,0.0,4,3147.987590909091
5467,2649.5568000000007,0.4,11,2055.867269547335
4575,3745.198181818182,0.4,16,2566.942287364217
6690,2729.0629000000004,0.4,8,3385.231296302007
17713,2309.9248,0.4,12,1385.9548799999998
1140,2713.4426000000008,0.2,15,2667.3252603750143
5262,2649.5568000000007,0.6,6,3727.2245331792724
9573,2704.7467,0.0,4,2704.7467
3249,2701.3447,0.4,9,3129.580326324127
1588,3754.289090909091,0.2,12,3003.431272727273
17227,3627.583090909091,0.2,3,3939.878973123126
3937,3918.337490909092,0.0,14,3918.337490909092
446,3369.7011590909096,0.4,6,4284.176272407303
9656,2121.6700000000005,0.2,10,2546.0040000000004
11564,2718.117100000001,0.4,9,3149.0125347809785
7451,2713.4426000000008,0.4,3,3180.549183280182
15499,2545.0217875000003,0.0,12,2545.0217875000003
20203,2755.5896000000007,0.4,9,3192.4275160239326
6986,2729.0629000000004,0.4,16,1870.4876758197686
7830,2109.6700000000005,0.2,9,2276.798067218308
6241,2702.5660000000003,0.2,2,3243.0792
17666,2729.0629000000004,0.0,16,2729.0629000000004
5931,2713.4426000000008,0.2,9,2928.4445393980395
1438,2755.5896000000007,0.2,11,2446.8654575658356
20734,2662.922900000001,0.4,10,3728.092060000001
672,3745.198181818182,0.4,11,2906.0068424587053
778,3356.7005454545465,0.2,3,3645.6898820048364
20891,2662.922900000001,0.0,4,2662.922900000001
21206,2121.6700000000005,0.0,4,2121.6700000000005
4792,3621.288363636364,0.2,6,4114.969119668315
16539,2309.9248,0.4,6,2938.3629573938406
17370,2649.5568000000007,0.4,12,1589.7340800000004
2376,2626.3093375000003,0.0,11,2626.3093375000003
17325,2103.6700000000005,0.4,3,2465.847763133774
14278,3810.7349090909097,0.2,10,4572.881890909091
2796,2248.1935750000007,0.4,3,2635.240753729179
18529,3750.9878181818185,0.2,12,3000.790254545455
20650,2103.6700000000005,0.4,5,1262.2020000000002
20344,2674.989400000001,0.2,2,3209.9872800000007
1548,2363.73435,0.0,16,2363.73435
21138,4016.397386363637,0.0,6,4016.397386363637
20801,2662.922900000001,0.0,13,2662.922900000001
17551,3763.38,0.2,6,4276.236244699377
18049,2628.5824750000006,0.4,3,3081.086446103566
5272,2649.5568000000007,0.6,12,1059.8227200000003
18174,2880.6547181818187,0.4,9,3337.6292775869824
3722,2103.6700000000005,0.0,9,2103.6700000000005
4573,3745.198181818182,0.4,15,3617.894136267181
19428,2244.1300750000005,0.0,10,2244.1300750000005
392,3745.198181818182,0.0,15,3745.198181818182
15108,3289.5580000000004,0.4,10,4605.381200000001
21769,3550.608054545455,0.4,12,2130.364832727273
1102,3156.498318181819,0.2,3,3428.262394447857
1594,3068.7421818181824,0.0,10,3068.7421818181824
21347,3067.780909090909,0.0,4,3067.780909090909
6698,2729.0629000000004,0.0,8,2729.0629000000004
13462,2662.922900000001,0.4,12,1597.7537400000006
6816,2729.0629000000004,0.4,9,3161.997655919119
14265,2545.0217875000003,0.0,12,2545.0217875000003
11872,2718.117100000001,0.2,3,2952.1631613878994
16710,2755.5896000000007,0.2,11,2446.8654575658356
11310,3769.2810909090895,0.0,14,3769.2810909090895
2440,3745.198181818182,0.0,3,3745.198181818182
3459,2566.1658250000005,0.2,15,2522.551527441838
16364,3856.135636363637,0.4,11,2992.086395305312
14441,2649.5568000000007,0.0,5,2649.5568000000007
5739,2649.5568000000007,0.4,4,2257.75577883731
17277,2264.478625,0.4,11,1757.0740689028596
8279,2694.6919000000003,0.4,3,3158.571888926944
8531,2694.6919000000003,0.2,9,2908.5105825734004
554,2918.084090909092,0.4,4,2486.5750876043876
5281,2654.690400000001,0.2,6,3017.927248339647
8680,3174.602181818183,0.2,2,3809.5226181818193
32,2649.5568000000007,0.2,4,2453.6549623848578
15078,3552.932363636364,0.4,6,4516.862152487474
20789,2712.447100000001,0.4,8,3364.6285475421664
6151,2713.4426000000008,0.6,12,1085.3770400000003
15755,2103.6700000000005,0.4,15,2032.1631307922298
1168,2713.4426000000008,0.4,3,3180.549183280182
6894,2729.0629000000004,0.0,8,2729.0629000000004
3441,2566.1658250000005,0.4,8,3183.158363017947
13434,2662.922900000001,0.2,9,2874.2225794830365
5767,2649.5568000000007,0.0,5,2649.5568000000007
3170,2248.1935750000007,0.2,5,1798.5548600000006
11447,2626.3093375000003,0.2,11,2332.0691944959353
8852,2720.6707,0.2,3,2954.9364713544715
6406,2729.0629000000004,0.4,10,3820.6880600000004
16667,2755.5896000000007,0.4,4,2348.1091724178973
20032,2103.6700000000005,0.4,10,2945.1380000000004
10188,2740.299700000001,0.0,4,2740.299700000001
12280,2718.117100000001,0.4,11,2109.0651727371105
15164,2551.6708750000003,0.4,12,1531.002525
6938,2743.7017,0.2,2,3292.44204
4261,3239.339090909091,0.0,3,3239.339090909091
17502,2729.0629000000004,0.0,6,2729.0629000000004
8861,2720.6707,0.4,3,3189.0210846659766
13625,2330.7216000000003,0.4,12,1398.43296
13333,2662.922900000001,0.6,3,3350.4521564271486
684,2704.7467,0.4,3,3170.3569049137027
4280,3239.339090909091,0.2,3,3518.230729599457
7658,2694.6919000000003,0.4,12,1616.8151400000002
4894,3621.288363636364,0.4,3,4244.615782115238
4031,3543.997818181819,0.6,15,3363.3026419928115
2200,2566.1658250000005,0.0,3,2566.1658250000005
8459,2694.6919000000003,0.4,12,1616.8151400000002
16910,2274.968875000001,0.6,2,3639.9502000000016
21236,2109.6700000000005,0.4,10,2953.5380000000005
11750,2718.117100000001,0.4,9,3149.3160440253537
20134,2681.3296000000005,0.2,11,2380.9252256176624
3563,2566.1658250000005,0.0,11,2566.1658250000005
13524,2662.922900000001,0.2,4,2466.0328185860403
6812,2729.0629000000004,0.6,9,3378.3884103936443
6608,2729.0629000000004,0.0,7,2729.0629000000004
13972,3533.405963636364,0.2,1,4240.0871563636365
8256,2103.6700000000005,0.0,4,2103.6700000000005
3513,2566.1658250000005,0.4,14,2721.4750321520737
1721,2658.528640000001,0.0,6,2658.528640000001
88,3745.198181818182,0.0,12,3745.198181818182
5696,2649.5568000000007,0.4,8,3286.5589399846403
14471,2261.3971750000005,0.0,12,2261.3971750000005
14672,3268.710727272728,0.4,9,3787.2241633271296
9340,2103.6700000000005,0.2,4,1948.129168583851
4621,2103.6700000000005,0.0,11,2103.6700000000005
3262,3745.198181818182,0.0,15,3745.198181818182
10559,3254.456727272728,0.6,4,2532.5838165302603
4522,2961.6040000000003,0.0,2,2961.6040000000003
12120,2743.7017,0.2,6,3118.950762556497
10280,3493.671636363637,0.0,4,3493.671636363637
46,3068.7421818181824,0.2,9,3312.2197713717196
20890,2662.922900000001,0.2,4,2466.0328185860403
6090,2729.0629000000004,0.4,11,2117.5583329002748
16890,2103.6700000000005,0.4,10,2945.1380000000004
958,2837.6156000000005,0.0,3,2837.6156000000005
5590,2649.5568000000007,0.0,3,2649.5568000000007
7167,2713.4426000000008,0.2,3,2947.0864706615744
12474,2718.117100000001,0.4,10,3805.363940000001
8406,2109.6700000000005,0.4,9,2444.3799059552985
11466,2143.6700000000005,0.4,11,1663.3351917795117
9367,2103.6700000000005,0.6,6,2960.3328996440464
9153,2704.7467,0.4,12,1622.8480200000001
15128,3552.932363636364,0.2,11,3154.8773990737736
3003,2652.129100000001,0.4,3,3108.6849415544193
6355,2649.5568000000007,0.2,11,2352.7121122101357
5616,2654.690400000001,0.0,3,2654.690400000001
1630,2679.6860000000006,0.0,1,2679.6860000000006
12343,4008.837386363637,0.4,6,5095.817367618147
19521,3764.595818181818,0.2,11,3342.8269989617206
10772,2321.8516000000004,0.6,12,928.7406400000002
12950,2718.117100000001,0.6,12,1087.2468400000005
5384,2653.1578750000003,0.0,3,2653.1578750000003
5602,2649.5568000000007,0.4,7,2896.9245550028486
7602,2649.5568000000007,0.2,11,2352.7121122101357
3386,2713.4426000000008,0.4,1,3798.8196400000006
9312,2704.7467,0.4,11,2098.690695892514
20668,2103.6700000000005,0.2,3,2284.8494605883693
6955,2681.3296000000005,0.2,12,2145.0636800000007
9565,2109.6700000000005,0.4,4,1797.7037522062737
21824,2702.5660000000003,0.4,6,3436.9792460569993
3696,2654.690400000001,0.4,4,2262.130257124079
15386,2103.6700000000005,0.2,11,1867.9840996940272
14390,3745.198181818182,0.0,13,3745.198181818182
11109,3257.5463636363643,0.4,6,4141.750546667567
17188,2103.6700000000005,0.6,4,1637.0528138867408
12277,4679.451818181818,0.4,3,5484.866530854466
3706,2103.6700000000005,0.6,1,3365.872000000001
17305,2103.6700000000005,0.2,9,2270.6258290818355
17739,2103.6700000000005,0.4,3,2465.847763133774
12386,4175.961636363637,0.6,16,2205.297613030571
17772,2103.6700000000005,0.0,11,2103.6700000000005
10296,4137.096363636364,0.4,10,5791.934909090909
15374,2103.6700000000005,0.4,10,2945.1380000000004
1305,3763.38,0.2,8,4216.133076684467
1273,2123.6700000000005,0.6,11,1409.8870883740585
20310,2103.6700000000005,0.0,9,2103.6700000000005
337,2791.5418000000004,0.4,4,2378.7450065813628
12855,4525.297272727274,0.4,6,5751.671393589015
20933,2103.6700000000005,0.0,12,2103.6700000000005
4087,3918.337490909092,0.6,6,5509.677042837365
15832,2761.8317200000006,0.4,8,3425.8629701074483
17867,4206.323818181819,0.4,4,3584.318720748283
13818,2103.6700000000005,0.0,3,2103.6700000000005
17213,2796.82375,0.0,8,2796.82375
5438,2649.5568000000007,0.6,7,3020.608599204411
20448,2103.6700000000005,0.0,5,2103.6700000000005
1831,2652.199040000001,0.6,11,1760.7765915840796
18490,3764.595818181818,0.0,11,3764.595818181818
19997,2622.0568375000007,0.4,11,2034.5292599003897
18788,3862.291636363637,0.4,6,4909.718461073548
13958,3168.0270909090914,0.4,11,2458.1632388262983
8714,2720.519500000001,0.0,3,2720.519500000001
18170,3212.6980000000003,0.0,9,3212.6980000000003
6925,2702.5660000000003,0.4,10,3783.5924
4515,3754.289090909091,0.4,16,2573.173156100677
17773,2103.6700000000005,0.4,10,2945.1380000000004
9261,2729.0629000000004,0.6,6,3838.919050989586
12622,2581.6389250000007,0.0,11,2581.6389250000007
3278,2654.690400000001,0.4,11,2059.8505770272473
13588,2103.6700000000005,0.6,3,2646.8460656791776
12834,2729.0629000000004,0.4,8,3385.231296302007
7479,2649.5568000000007,0.2,9,2859.796664971842
517,4203.436977272728,0.0,6,4203.436977272728
1210,2713.4426000000008,0.4,16,1859.781591538115
15268,2109.6700000000005,0.0,5,2109.6700000000005
18118,3627.583090909091,0.0,8,3627.583090909091
14043,2103.6700000000005,0.0,15,2103.6700000000005
9186,2694.6919000000003,0.0,4,2694.6919000000003
7022,2729.0629000000004,0.2,13,3221.184075746404
3829,3372.693400000001,0.6,2,5396.309440000002
15292,2109.6700000000005,0.2,6,2399.355492530284
20443,2103.6700000000005,0.6,9,2604.230993305367
4594,2836.95825,0.4,12,1702.17495
578,3745.198181818182,0.0,14,3745.198181818182
10471,2375.9336875000004,0.0,3,2375.9336875000004
12030,2718.117100000001,0.4,11,2109.0651727371105
19432,3862.291636363637,0.2,9,4168.6907383461985
61,2649.5568000000007,0.4,12,1589.7340800000004
21201,2121.6700000000005,0.4,4,1807.9292741482298
20900,2662.922900000001,0.0,9,2662.922900000001
5472,2649.5568000000007,0.4,15,2559.496570246013
17068,2309.9248,0.4,2,3233.8947199999993
19699,2103.6700000000005,0.0,6,2103.6700000000005
18288,2239.934275,0.2,3,2432.8378189629384
7561,2713.4426000000008,0.0,10,2713.4426000000008
14446,2649.5568000000007,0.0,12,2649.5568000000007
21052,2103.6700000000005,0.6,7,2398.27412263422
19106,2679.6860000000006,0.0,12,2679.6860000000006
2867,2704.7467,0.4,3,3170.3569049137027
17059,2121.6700000000005,0.0,15,2121.6700000000005
8995,2654.690400000001,0.2,4,2458.4090015282422
13671,2103.6700000000005,0.4,9,2437.4284111936013
1819,4206.323818181819,0.4,1,5888.853345454546
3617,2566.1658250000005,0.6,2,4105.865320000001
9592,2545.0217875000003,0.0,3,2545.0217875000003
6391,2713.4426000000008,0.2,9,2928.7480486424156
7794,2723.166100000001,0.4,15,2630.6038168922582
8288,2704.7467,0.0,11,2704.7467
17526,2729.0629000000004,0.0,4,2729.0629000000004
11106,2639.520900000001,0.2,13,3115.480335989242
8880,2109.6700000000005,0.2,3,2291.3656964120846
21289,2649.5568000000007,0.4,14,2809.9129087082492
11170,3296.854545454546,0.2,10,3956.2254545454552
1508,2483.9100000000003,0.4,16,1702.4609663908905
17329,2103.6700000000005,0.4,10,2945.1380000000004
10041,2770.4072,0.6,12,1108.16288
16292,4740.694909090909,0.4,4,4039.670663684774
19572,3862.291636363637,0.2,3,4194.7816784602455
14598,3222.072363636364,0.4,8,3996.5380113277015
13690,2330.7216000000003,0.0,6,2330.7216000000003
7213,2713.4426000000008,0.0,8,2713.4426000000008
18610,3374.461954545455,0.6,9,4177.310919840306
4157,3918.337490909092,0.0,6,3918.337490909092
6927,2713.4426000000008,0.0,9,2713.4426000000008
3213,2244.1300750000005,0.4,5,1346.4780450000003
10609,3619.135636363637,0.2,12,2895.30850909091
558,3745.198181818182,0.2,4,3468.2883612229843
21437,2729.0629000000004,0.4,3,3198.8574027592344
1086,2694.6919000000003,0.4,11,2090.8888881846633
19712,2103.6700000000005,0.2,9,2270.6258290818355
20753,2662.922900000001,0.2,9,2874.2225794830365
1111,3763.38,0.0,3,3763.38
16270,3068.7421818181824,0.0,5,3068.7421818181824
733,2837.6156000000005,0.2,11,2519.7016205847
20738,2644.4277000000006,0.0,3,2644.4277000000006
10934,3631.918909090909,0.4,6,4617.167413751114
4491,3239.339090909091,0.4,12,1943.6034545454545
18066,3750.9878181818185,0.4,9,4345.981941850711
20400,2103.6700000000005,0.6,4,1637.0528138867408
7462,2743.7017,0.0,4,2743.7017
3727,2103.6700000000005,0.6,14,2294.6440331040676
13645,2103.6700000000005,0.4,11,1632.2980445151177
2436,3745.198181818182,0.0,14,3745.198181818182
10661,2866.2748000000006,0.4,12,1719.7648800000004
4912,3558.698090909092,0.0,3,3558.698090909092
16515,2103.6700000000005,0.6,11,1396.6092279257634
6761,2713.4426000000008,0.4,12,1628.0655600000005
12150,2718.117100000001,0.4,12,1630.8702600000004
19080,3862.291636363637,0.0,11,3862.291636363637
5266,2649.5568000000007,0.2,12,2119.6454400000007
5786,2649.5568000000007,0.2,9,2859.796664971842
4077,3371.120672727273,0.2,8,3776.8125835814435
20599,2103.6700000000005,0.2,6,2392.545783141689
16829,2103.6700000000005,0.4,13,2862.6099864782145
2199,2576.3587375,0.0,1,2576.3587375
16156,2989.3509090909097,0.4,3,3503.935410108785
5661,2649.5568000000007,0.6,9,3279.969900975386
2496,2244.1300750000005,0.4,4,1912.2807894754035
16429,2755.5896000000007,0.4,13,3749.863582961037
18656,2604.0577000000008,0.0,3,2604.0577000000008
8763,2103.6700000000005,0.2,12,1682.9360000000006
1674,2841.187700000001,0.0,4,2841.187700000001
8323,2961.6040000000003,0.4,9,3431.415695674033
11666,2718.117100000001,0.4,12,1630.8702600000004
7540,2729.0629000000004,0.2,3,2964.0507304011003
21481,2658.528640000001,0.6,5,1063.4114560000005
17917,2103.6700000000005,0.4,12,1262.2020000000002
1513,2483.9100000000003,0.2,6,2824.0997661282913
18534,3764.595818181818,0.0,12,3764.595818181818
8978,2649.5568000000007,0.0,12,2649.5568000000007
13289,2794.523600000001,0.4,8,3466.31041502154
17901,2103.6700000000005,0.2,11,1867.9840996940272
6252,2729.0629000000004,0.0,13,2729.0629000000004
6505,2713.4426000000008,0.0,8,2713.4426000000008
5275,2654.690400000001,0.4,3,3111.686986492846
3137,2242.485775000001,0.2,8,2512.8589640363743
16800,2103.6700000000005,0.2,4,1948.129168583851
19996,2639.520900000001,0.0,12,2639.520900000001
5677,2649.5568000000007,0.4,3,3105.670003751306
16864,2103.6700000000005,0.4,15,2032.1631307922298
13373,2662.922900000001,0.4,11,2066.2384098986004
12476,2718.117100000001,0.2,10,3261.7405200000007
20228,2597.8225000000007,0.2,9,2803.9602886843318
7682,2720.6707,0.0,3,2720.6707
4652,2103.6700000000005,0.4,3,2465.847763133774
1779,2103.6700000000005,0.2,6,2392.545783141689
547,3745.198181818182,0.0,11,3745.198181818182
2774,2248.1935750000007,0.2,16,1894.5478142398122
16205,2275.4823600000004,0.4,16,1559.605587142973
507,3745.198181818182,0.4,8,4645.187477605956
12814,2718.117100000001,0.2,9,2933.793195497712
13882,3212.943863636364,0.6,3,4042.443382674903
15713,2103.6700000000005,0.4,3,2466.340736843551
16616,2681.3296000000005,0.6,12,1072.5318400000003
16953,2622.0568375000007,0.0,3,2622.0568375000007
13658,2103.6700000000005,0.4,10,2945.1380000000004
5439,2649.5568000000007,0.0,8,2649.5568000000007
13484,2662.922900000001,0.6,4,2072.25796389331
6669,2713.4426000000008,0.2,8,3040.318657672623
5652,2649.5568000000007,0.0,6,2649.5568000000007
251,2713.4426000000008,0.0,3,2713.4426000000008
1764,2103.6700000000005,0.0,3,2103.6700000000005
786,2694.6919000000003,0.4,5,1616.8151400000002
12056,2581.6389250000007,0.4,3,3026.0741758424842
9513,2720.6707,0.4,6,3459.970461246236
13441,2712.447100000001,0.4,11,2104.6656571123826
11738,2718.117100000001,0.2,4,2517.146147884737
2197,3745.198181818182,0.4,15,3617.894136267181
5637,2649.5568000000007,0.2,12,2119.6454400000007
7385,2713.4426000000008,0.4,9,3143.9002503147603
544,2918.084090909092,0.0,3,2918.084090909092
1297,3763.38,0.6,11,2498.4818775682215
19094,2679.6860000000006,0.2,6,3046.29604367191
19020,3851.553,0.6,10,6162.4848
1032,2694.6919000000003,0.4,3,3159.0648626367206
17695,2103.6700000000005,0.4,11,1632.2980445151177
16463,2961.6040000000003,0.4,12,1776.9624000000001
8980,2649.5568000000007,0.4,8,3286.5589399846403
9007,2564.1844375000005,0.0,3,2564.1844375000005
560,3745.198181818182,0.4,15,3617.896011251131
2156,2658.528640000001,0.0,3,2658.528640000001
12244,2743.7017,0.0,12,2743.7017
21282,2649.5568000000007,0.2,4,2453.6603081037283
104,2918.084090909092,0.0,6,2918.084090909092
20736,2644.4277000000006,0.4,3,3100.1512690732793
3645,2566.1658250000005,0.4,5,1539.6994950000003
6803,2681.3296000000005,0.6,12,1072.5318400000003
2342,2419.52755,0.4,6,3067.777599018408
5666,2649.5568000000007,0.2,14,2729.736053016754
5724,2649.5568000000007,0.0,12,2649.5568000000007
11796,2718.117100000001,0.0,7,2718.117100000001
9121,2103.6700000000005,0.4,3,2466.340736843551
16487,2837.6156000000005,0.6,3,3570.7291450775865
15813,2761.8317200000006,0.2,8,3094.4244170197253
2555,2553.183625,0.2,1,3063.82035
5519,2654.690400000001,0.2,3,2883.2885327409267
21322,3745.198181818182,0.4,4,3191.3865404142516
1043,3378.370272727273,0.2,3,3669.7170312387225
3609,2566.1658250000005,0.2,4,2376.4349770777444
7348,2729.0629000000004,0.6,3,3434.157048827147
8989,2649.5568000000007,0.2,6,3002.3306273810294
17783,4206.323818181819,0.6,3,5292.725470478008
7593,2713.4426000000008,0.2,8,3040.229830476622
7661,2694.6919000000003,0.2,12,2155.75352
16898,2103.6700000000005,0.4,8,2609.775838551653
5469,2654.690400000001,0.4,6,3366.4116381830486
11527,4241.224545454546,0.4,16,2906.9165551448164
15785,2275.4823600000004,0.4,11,1765.6121824941938
11507,2097.6700000000005,0.0,2,2097.6700000000005
20814,2644.4277000000006,0.4,3,3100.1512690732793
10329,3323.074,0.2,16,2800.347162695911
7396,2729.0629000000004,0.2,9,2945.606901444594
17760,2103.6700000000005,0.0,10,2103.6700000000005
15720,2103.6700000000005,0.0,10,2103.6700000000005
11429,2623.7578375000007,0.2,11,2329.8035534803726
18194,2723.166100000001,0.6,16,1438.0859636928903
19512,3615.4797954545456,0.2,11,3210.4172881372465
6843,2713.4426000000008,0.2,9,2928.7480486424156
2874,2248.1935750000007,0.6,11,1492.5574209427004
16266,4247.325000000001,0.2,3,4613.436018412084
7172,2729.0629000000004,0.0,12,2729.0629000000004
5766,2649.5568000000007,0.0,9,2649.5568000000007
7623,2109.6700000000005,0.2,9,2277.101576462684
16793,2103.6700000000005,0.0,16,2103.6700000000005
11363,2887.241090909091,0.2,12,2309.792872727273
13575,2103.6700000000005,0.4,9,2437.4284111936013
5380,3745.198181818182,0.0,3,3745.198181818182
15478,2103.6700000000005,0.2,13,2482.912064174224
17941,2309.9248,0.4,6,2928.592723788106
21700,2743.7017,0.2,3,2980.442016273575
1175,3763.38,0.2,6,4266.466011093641
224,3745.198181818182,0.2,5,2996.1585454545457
1299,3763.38,0.2,11,3341.747395771364
14224,3813.827636363637,0.4,9,4418.787053003537
2646,2553.183625,0.6,12,1021.2734500000001
12427,2626.3093375000003,0.4,10,3676.8330725
6841,2649.5568000000007,0.0,3,2649.5568000000007
9327,2704.7467,0.0,3,2704.7467
8693,2704.7467,0.2,10,3245.6960400000003
6140,2729.0629000000004,0.4,9,3161.997655919119
16074,2761.8317200000006,0.4,10,3866.5644080000006
5336,2649.5568000000007,0.4,12,1589.7340800000004
15893,2266.5540000000005,0.6,9,2805.860811496471
18000,2632.634500000001,0.0,4,2632.634500000001
13329,2794.523600000001,0.0,4,2794.523600000001
19958,2264.478625,0.0,12,2264.478625
4229,3372.693400000001,0.4,8,4183.300452506994
3427,2566.1658250000005,0.0,9,2566.1658250000005
5668,2649.5568000000007,0.4,9,3069.8832829736134
8103,2109.6700000000005,0.4,6,2674.288526564324
5687,2649.5568000000007,0.0,3,2649.5568000000007
13736,2103.6700000000005,0.4,13,2862.6100118820536
2523,2652.129100000001,0.0,11,2652.129100000001
15035,3411.336363636364,0.0,6,3411.336363636364
12419,3725.780625,0.2,3,4047.01832840683
17814,2636.0365000000006,0.4,12,1581.6219000000003
10840,2321.8516000000004,0.2,11,2061.72158031379
21226,2704.7467,0.0,9,2704.7467
11166,3293.1661818181824,0.0,10,3293.1661818181824
17360,2649.5568000000007,0.4,8,3286.6477671806415
8448,2103.6700000000005,0.2,6,2382.775549535954
17786,2670.0565,0.4,6,3385.9250966617474
16960,2566.1658250000005,0.2,6,2907.685909817421
20901,2662.922900000001,0.0,10,2662.922900000001
12624,2729.0629000000004,0.2,11,2423.310693886605
11934,2729.0629000000004,0.4,9,3161.997655919119
452,2239.6651750000005,0.0,4,2239.6651750000005
15327,2704.7467,0.4,3,3170.849878623481
21324,2713.4426000000008,0.0,10,2713.4426000000008
11080,3252.834727272728,0.2,13,3839.4931107953666
19348,3862.291636363637,0.6,11,2564.1486227856667
13378,2662.922900000001,0.4,3,3121.8290973421986
891,2720.519500000001,0.4,6,3450.008218287316
3018,2652.129100000001,0.2,2,3182.554920000001
6916,2729.0629000000004,0.0,12,2729.0629000000004
21474,2718.117100000001,0.0,15,2718.117100000001
14588,2309.9248,0.2,9,2493.234825896423
461,2321.8516000000004,0.2,15,2282.39141923512
10705,2628.5824750000006,0.4,3,3081.579419813343
6618,2729.0629000000004,0.2,11,2423.310693886605
15716,2103.6700000000005,0.0,9,2103.6700000000005
16873,2103.6700000000005,0.4,15,2032.1650057761794
14423,2649.5568000000007,0.0,4,2649.5568000000007
16520,2103.6700000000005,0.2,9,2270.6258290818355
8390,2694.6919000000003,0.6,12,1077.87676
9087,2694.6919000000003,0.4,9,3122.1760181767318
7578,2743.7017,0.2,16,2312.1114113996573
14969,3561.7908181818184,0.4,10,4986.507145454545
546,2918.084090909092,0.0,4,2918.084090909092
4950,3700.871272727273,0.2,4,3427.24417816606
2212,2545.0217875000003,0.4,14,2699.051337281925
15665,3345.005363636365,0.0,9,3345.005363636365
5372,3745.198181818182,0.0,3,3745.198181818182
11838,2581.6389250000007,0.2,1,3097.9667100000006
11988,2581.6389250000007,0.4,3,3026.0741758424842
5413,2649.5568000000007,0.6,12,1059.8227200000003
6227,2713.4426000000008,0.0,8,2713.4426000000008
18545,3764.595818181818,0.4,3,4413.076357651013
19116,3862.291636363637,0.2,4,3576.7296712443317
18389,3764.595818181818,0.2,11,3342.8269989617206
7278,2729.0629000000004,0.4,10,3820.6880600000004
13339,2662.922900000001,0.4,11,2066.2384098986004
7863,2109.6700000000005,0.6,10,3375.472000000001
13317,2794.523600000001,0.4,16,1915.3541490204163
5398,2121.6700000000005,0.0,14,2121.6700000000005
266,3745.198181818182,0.4,15,3617.896011251131
20812,2662.922900000001,0.4,9,3085.369011996002
2996,2248.1935750000007,0.4,3,2635.733727438956
14362,3745.198181818182,0.4,8,4645.187477605956
823,2837.6156000000005,0.0,3,2837.6156000000005
20773,2644.4277000000006,0.4,10,3702.1987800000006
3230,2694.6919000000003,0.0,11,2694.6919000000003
16860,2309.9248,0.0,9,2309.9248
5463,2649.5568000000007,0.6,13,4083.781183754503
5610,2649.5568000000007,0.4,4,2257.761124556181
8318,2704.7467,0.0,9,2704.7467
19930,2244.1300750000005,0.0,12,2244.1300750000005
1580,2500.250200000001,0.0,11,2500.250200000001
10989,3580.1361818181817,0.4,2,5012.190654545454
8993,2654.690400000001,0.2,6,3008.157014733912
8605,2576.9165500000004,0.2,11,2288.21016050298
11306,3769.2810909090895,0.4,12,2261.5686545454537
5256,2649.5568000000007,0.2,11,2352.7121122101357
8802,2103.6700000000005,0.4,10,2945.1380000000004
8308,2597.8225000000007,0.4,3,3045.5263111361614
10851,2628.5824750000006,0.4,6,3333.257102519964
12019,2626.3093375000003,0.2,7,2748.9078327741368
5523,2649.5568000000007,0.0,15,2649.5568000000007
13421,2662.922900000001,0.0,16,2662.922900000001
21471,3295.1020000000003,0.4,12,1977.0612
2070,2761.8317200000006,0.4,1,3866.5644080000006
